TaxonomyID	TaxonomyName	TaxonomyRank	G3825-1.BBH.direct.counts	G3825-1.BBH.direct.percentage	G3825-1.BBH.cumulative.counts	G3825-1.BBH.cumulative.percentage	G3825-1.LCA.direct.counts	G3825-1.LCA.direct.percentage	G3825-1.LCA.cumulative.counts	G3825-1.LCA.cumulative.percentage
682696	Pseudomonas sp. C1 ecto 19	species	6	2.38E-04	6	2.38E-04	0	0	0	0
64642	Tetragenococcus muriaticus	species	2	7.92E-05	2	7.92E-05	0	0	0	0
418856	Nevskia soli	species	0	0	2	7.92E-05	0	0	0	0
29382	Staphylococcus cohnii	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1167069	Pseudomonas sp. SH-2-02	species	1	3.96E-05	1	3.96E-05	0	0	0	0
318121	uncultured Thermomonas sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1149773	Phyllobacterium endophyticum	species	1	3.96E-05	1	3.96E-05	0	0	0	0
259306	environmental samples	no rank	0	0	8	3.17E-04	0	0	0	0
1043605	Methylobacterium sp. 104	species	1	3.96E-05	1	3.96E-05	0	0	0	0
147083	uncultured synthetic wastewater bacterium tmbr15-3	species	1	3.96E-05	1	3.96E-05	0	0	0	0
210933	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
875272	Hymenobacter sp. R-36499	species	2	7.92E-05	2	7.92E-05	0	0	0	0
984206	Phormidium sp. CENA135	species	1	3.96E-05	1	3.96E-05	0	0	0	0
85005	Actinomycineae	suborder	0	0	45	0.001781964	0	0	16	6.34E-04
248680	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
305954	Stenotrophomonas sp. cp04.07	species	1	3.96E-05	1	3.96E-05	0	0	0	0
53335	Pantoea	genus	0	0	4	1.58E-04	2	7.92E-05	2	7.92E-05
1213394	Serinicoccus sp. S69	species	2	7.92E-05	2	7.92E-05	0	0	0	0
141948	Thermomonas	genus	0	0	1	3.96E-05	0	0	0	0
118325	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
1196249	Rhizobiales bacterium PEB0184	species	2	7.92E-05	2	7.92E-05	0	0	0	0
127785	environmental samples	no rank	0	0	6	2.38E-04	0	0	0	0
662	Vibrio	genus	0	0	8	3.17E-04	0	0	0	0
218066	uncultured Propionibacterium sp.	species	63	0.00249475	63	0.00249475	1	3.96E-05	1	3.96E-05
2071	Saccharothrix	genus	0	0	1	3.96E-05	0	0	0	0
266144	Caulobacter sp. TERIPS13012	species	1	3.96E-05	1	3.96E-05	0	0	0	0
522332	Nostoc carneum MCCS 020	no rank	1	3.96E-05	1	3.96E-05	0	0	0	0
1283	Staphylococcus haemolyticus	species	1	3.96E-05	1	3.96E-05	0	0	0	0
34019	Candidatus Liberibacter	genus	0	0	16	6.34E-04	0	0	4	1.58E-04
113057	Lactobacillus sp. GTS2	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1061	Rhodobacter capsulatus	species	1	3.96E-05	1	3.96E-05	0	0	0	0
796942	Stomatobaculum longum	species	2	7.92E-05	2	7.92E-05	0	0	0	0
335928	Xanthobacteraceae	family	0	0	5	1.98E-04	0	0	4	1.58E-04
412610	Pseudomonas sp. JRI04	species	1	3.96E-05	1	3.96E-05	0	0	0	0
221079	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
627141	Pseudomonas nitroreducens/multiresinivorans group	species subgroup	0	0	1	3.96E-05	0	0	0	0
1243	Leuconostoc	genus	0	0	4	1.58E-04	2	7.92E-05	2	7.92E-05
412058	uncultured Xanthomonadales bacterium	species	2	7.92E-05	2	7.92E-05	0	0	0	0
404407	Pseudomonas indoloxydans	species	1	3.96E-05	1	3.96E-05	0	0	0	0
329910	environmental samples	no rank	0	0	5	1.98E-04	0	0	0	0
68336	Bacteroidetes/Chlorobi group	superphylum	0	0	475	0.018809624	3	1.19E-04	305	0.012077759
272548	Actinomyces dentalis	species	2	7.92E-05	2	7.92E-05	0	0	0	0
2717	Cardiobacterium	genus	0	0	1	3.96E-05	0	0	0	0
169966	uncultured Hymenobacter group bacterium	species	1	3.96E-05	1	3.96E-05	0	0	0	0
649562	uncultured Dermabacter sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
89282	environmental samples	no rank	0	0	29	0.001148377	0	0	0	0
69657	Hyphomonadaceae	family	0	0	1	3.96E-05	0	0	0	0
194829	Rhizobium sp. PL10a	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1372	Planococcus	genus	0	0	2	7.92E-05	0	0	0	0
1151522	Prevotella sp. canine oral taxon 226	species	2	7.92E-05	2	7.92E-05	0	0	0	0
189971	unclassified Clostridiaceae	no rank	0	0	2	7.92E-05	0	0	0	0
1038439	proteobacterium enrichment culture clone E45	species	1	3.96E-05	1	3.96E-05	0	0	0	0
187326	Megasphaera micronuciformis	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1360	Lactococcus lactis subsp. lactis	subspecies	14	5.54E-04	14	5.54E-04	0	0	0	0
1137647	Dolichospermum mucosum 08-09	no rank	1	3.96E-05	1	3.96E-05	0	0	0	0
497001	Acinetobacter sp. SK2	species	1	3.96E-05	1	3.96E-05	0	0	0	0
363179	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
573248	Staphylococcus sp. AG01-7	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1084619	Leptothrix sp. enrichment culture clone K8	species	5	1.98E-04	5	1.98E-04	0	0	0	0
248710	environmental samples	no rank	0	0	33	0.001306774	0	0	0	0
712438	Porphyromonas sp. oral taxon 279	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1219117	unclassified Nostocales (miscellaneous)	no rank	0	0	1	3.96E-05	0	0	0	0
189685	uncultured Paracoccus sp.	species	10	3.96E-04	10	3.96E-04	0	0	0	0
186928	unclassified Lachnospiraceae	no rank	0	0	8	3.17E-04	0	0	0	0
36739	Dermabacter	genus	0	0	2	7.92E-05	1	3.96E-05	1	3.96E-05
414714	Catenulisporineae	suborder	0	0	1	3.96E-05	0	0	0	0
1219583	Anaerococcus sp. S3PF17	species	1	3.96E-05	1	3.96E-05	0	0	0	0
388763	alpha proteobacterium LH1D	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1010352	gamma proteobacterium SCGC AAA158-J08	species	3	1.19E-04	3	1.19E-04	0	0	0	0
428049	uncultured Desulfurobacterium sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
200930	Deferribacteres	phylum	0	0	5	1.98E-04	0	0	0	0
1158	Oscillatoria	genus	0	0	8	3.17E-04	0	0	0	0
1049659	Neisseria sp. 20101216Y2	species	1	3.96E-05	1	3.96E-05	0	0	0	0
291424	uncultured Chlorogloeopsis sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
235888	Salinibacterium	genus	0	0	1	3.96E-05	0	0	0	0
1184460	Sphingomonadaceae bacterium TM7	species	2	7.92E-05	2	7.92E-05	0	0	0	0
678615	Pseudomonas sp. B2(2009)	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1651	Alloiococcus	genus	0	0	13	5.15E-04	12	4.75E-04	12	4.75E-04
259940	uncultured Oceanicaulis sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
869497	uncultured Telluria sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
29379	Staphylococcus auricularis	species	1	3.96E-05	1	3.96E-05	0	0	0	0
500614	Desmospora	genus	0	0	1	3.96E-05	0	0	0	0
433291	Clostridiaceae bacterium FH024	species	1	3.96E-05	1	3.96E-05	0	0	0	0
980452	Chroococcidiopsis sp. 9E-07	species	1	3.96E-05	1	3.96E-05	0	0	0	0
929888	Dolichospermum planctonicum CHAB2307	no rank	0	0	0	0	1	3.96E-05	1	3.96E-05
28211	Alphaproteobacteria	class	0	0	2470	0.097810045	993	0.039322014	1571	0.062210357
293324	uncultured Chromatiales bacterium	species	8	3.17E-04	8	3.17E-04	0	0	0	0
1110547	Pseudomonas sp. SD2(2011)	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1132659	Rhizobium sp. TNR-22	species	2	7.92E-05	2	7.92E-05	0	0	0	0
202907	Collimonas	genus	0	0	1	3.96E-05	0	0	0	0
221279	Candidatus Competibacter	genus	0	0	1	3.96E-05	0	0	0	0
1030	Thiothrix	genus	0	0	3	1.19E-04	0	0	0	0
158794	environmental samples	no rank	0	0	56	0.002217556	0	0	3	1.19E-04
376760	environmental samples	no rank	0	0	2	7.92E-05	0	0	2	7.92E-05
162289	Peptoniphilus	genus	0	0	2	7.92E-05	2	7.92E-05	2	7.92E-05
86664	Bacillus flexus	species	4	1.58E-04	4	1.58E-04	0	0	0	0
713037	Synergistetes bacterium oral taxon 363	species	2	7.92E-05	2	7.92E-05	1	3.96E-05	1	3.96E-05
90627	Gallionellaceae	family	0	0	4	1.58E-04	0	0	0	0
1218973	Bacillus sp. UAsDu75	species	1	3.96E-05	1	3.96E-05	0	0	0	0
135615	Cardiobacteriales	order	0	0	1	3.96E-05	0	0	0	0
157278	uncultured Methylobacterium sp.	species	140	0.005543889	140	0.005543889	4	1.58E-04	4	1.58E-04
50823	unidentified eubacterium RB08	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1330547	Kosakonia	genus	0	0	1	3.96E-05	0	0	0	0
1158796	Pseudomonas sp. PH3(2012)	species	1	3.96E-05	1	3.96E-05	0	0	0	0
213113	Desulfurellales	order	0	0	1	3.96E-05	0	0	0	0
753114	Nocardioides sp. V3M14	species	1	3.96E-05	1	3.96E-05	0	0	0	0
47881	Pseudomonas pavonaceae	species	1	3.96E-05	1	3.96E-05	0	0	0	0
225016	uncultured Polaromonas sp.	species	16	6.34E-04	16	6.34E-04	0	0	0	0
912077	Pseudomonas sp. PSE5	species	1	3.96E-05	1	3.96E-05	0	0	0	0
125216	Roseomonas	genus	0	0	428	0.016948461	169	0.006692266	181	0.007167457
293326	uncultured Acetivibrio sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1186	Calothrix	genus	0	0	9	3.56E-04	1	3.96E-05	1	3.96E-05
296830	uncultured Rhodospirillales bacterium	species	3	1.19E-04	3	1.19E-04	0	0	0	0
538960	uncultured Succinivibrionaceae bacterium	species	2	7.92E-05	2	7.92E-05	0	0	0	0
189676	uncultured Vagococcus sp.	species	8	3.17E-04	8	3.17E-04	0	0	0	0
683408	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
317664	Quadrisphaera granulorum	species	0	0	0	0	1	3.96E-05	1	3.96E-05
1222995	Spirochaetales bacterium enrichment culture clone HB_57	species	1	3.96E-05	1	3.96E-05	0	0	0	0
135384	uncultured Low G+C gram positive bacterium Kmlps3-23	species	1	3.96E-05	1	3.96E-05	0	0	0	0
84113	unclassified Coriobacteriaceae	no rank	0	0	1	3.96E-05	0	0	0	0
65842	Fibrobacteres	phylum	0	0	35	0.001385972	0	0	0	0
67800	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
38987	unclassified Actinomycetales	no rank	0	0	9	3.56E-04	0	0	0	0
28448	Gluconacetobacter xylinus	species	1	3.96E-05	1	3.96E-05	0	0	0	0
502781	Acinetobacter sp. M9	species	1	3.96E-05	1	3.96E-05	0	0	0	0
257459	environmental samples	no rank	0	0	17	6.73E-04	0	0	0	0
543033	uncultured Terrimonas sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
725924	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
403950	Staphylococcus sp. SKW24-1	species	3	1.19E-04	3	1.19E-04	0	0	0	0
221292	Stigonema	genus	0	0	2	7.92E-05	0	0	0	0
367753	actinobacterium P23	species	2	7.92E-05	2	7.92E-05	0	0	0	0
75588	Pseudomonas libanensis	species	1	3.96E-05	1	3.96E-05	0	0	0	0
511678	Aliivibrio	genus	0	0	2	7.92E-05	0	0	0	0
218287	environmental samples	no rank	0	0	8	3.17E-04	0	0	0	0
296829	environmental samples	no rank	0	0	3	1.19E-04	0	0	0	0
159275	uncultured Selenomonas sp.	species	277	0.010968981	277	0.010968981	0	0	0	0
712786	Veillonella sp. oral taxon D89	species	1	3.96E-05	1	3.96E-05	0	0	0	0
158755	uncultured Cytophagales bacterium	species	0	0	0	0	1	3.96E-05	1	3.96E-05
538959	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
189693	environmental samples	no rank	0	0	3	1.19E-04	0	0	0	0
211446	uncultured Solirubrobacter sp.	species	16	6.34E-04	16	6.34E-04	0	0	0	0
171718	environmental samples	no rank	0	0	25	9.90E-04	0	0	2	7.92E-05
114053	uncultured Pseudoalteromonas sp.	species	7	2.77E-04	7	2.77E-04	0	0	0	0
159271	uncultured Leptotrichia sp.	species	44	0.001742365	44	0.001742365	0	0	0	0
425065	Methylobacterium sp. SY-NiR1	species	1	3.96E-05	1	3.96E-05	0	0	0	0
633671	Shinella sp. LAA-2009-i39	species	1	3.96E-05	1	3.96E-05	0	0	0	0
385246	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
41297	Sphingomonadaceae	family	0	0	111	0.004395512	3	1.19E-04	20	7.92E-04
194923	uncultured Veillonellaceae bacterium	species	18	7.13E-04	18	7.13E-04	0	0	0	0
504481	Sediminibacterium	genus	0	0	5	1.98E-04	0	0	0	0
390514	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
1141886	Paracraurococcus sp. 1PNM-27	species	4	1.58E-04	4	1.58E-04	0	0	0	0
156209	environmental samples	no rank	0	0	69	0.002732345	0	0	1	3.96E-05
224208	environmental samples	no rank	0	0	846	0.03350093	0	0	2	7.92E-05
120965	uncultured planctomycete	species	167	0.006613068	167	0.006613068	17	6.73E-04	17	6.73E-04
1393	Brevibacillus brevis	species	1	3.96E-05	1	3.96E-05	0	0	0	0
453117	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
672157	Reinekea aestuarii	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1219646	Veillonella sp. MVC5	species	2	7.92E-05	2	7.92E-05	0	0	0	0
51048	Actinobacillus porcinus	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1163	Anabaena	genus	0	0	74	0.002930341	0	0	32	0.001267175
1300	Streptococcaceae	family	0	0	4669	0.184888704	144	0.005702286	2142	0.084821505
450707	environmental samples	no rank	0	0	4	1.58E-04	0	0	0	0
83681	Nonomuraea	genus	0	0	1	3.96E-05	0	0	0	0
706332	Actinomycetales bacterium OS1-23	species	2	7.92E-05	2	7.92E-05	0	0	0	0
188936	uncultured streptomycete	species	1	3.96E-05	1	3.96E-05	0	0	0	0
203693	Nitrospira	class	0	0	4	1.58E-04	0	0	0	0
29393	Dolosigranulum	genus	0	0	8	3.17E-04	0	0	0	0
588673	Solirubrobacterales	order	0	0	43	0.001702766	0	0	0	0
489576	Streptococcus sp. W29	species	1	3.96E-05	1	3.96E-05	0	0	0	0
142185	environmental samples	no rank	0	0	69	0.002732345	0	0	2	7.92E-05
28037	Streptococcus mitis	species	34	0.001346373	36	0.001425572	18	7.13E-04	18	7.13E-04
508655	Vibrio sp. 4D5	species	1	3.96E-05	1	3.96E-05	0	0	0	0
156889	Magnetococcus marinus MC-1	no rank	1	3.96E-05	1	3.96E-05	0	0	0	0
581186	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
574976	Holophagaceae	family	0	0	29	0.001148377	0	0	0	0
543034	environmental samples	no rank	0	0	22	8.71E-04	0	0	0	0
578833	Pseudomonas stutzeri subgroup	species subgroup	0	0	23	9.11E-04	0	0	0	0
248733	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
1164924	Pseudomonas sp. A4(2012)	species	1	3.96E-05	1	3.96E-05	0	0	0	0
574727	Bradyrhizobium sp. C-145	species	1	3.96E-05	1	3.96E-05	0	0	0	0
197515	environmental samples	no rank	0	0	67	0.002653147	0	0	0	0
84997	Rubrobacteraceae	family	0	0	4	1.58E-04	0	0	0	0
291426	uncultured Fischerella sp.	species	23	9.11E-04	23	9.11E-04	0	0	0	0
685160	Rhizobium sp. VB4S6	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1078480	Haemophilus sputorum	species	15	5.94E-04	15	5.94E-04	0	0	0	0
130321	environmental samples	no rank	0	0	42	0.001663167	0	0	0	0
661410	Methylobacterium extorquens DM4	no rank	1	3.96E-05	1	3.96E-05	0	0	0	0
1162154	Rhizobium sp. WTPin_42	species	1	3.96E-05	1	3.96E-05	0	0	0	0
187319	uncultured Fibrobacteres bacterium	species	35	0.001385972	35	0.001385972	0	0	0	0
1691	Bifidobacterium indicum	species	2	7.92E-05	2	7.92E-05	0	0	0	0
574026	environmental samples	no rank	0	0	15	5.94E-04	0	0	4	1.58E-04
1162519	Methylobacterium sp. XWS-36	species	3	1.19E-04	3	1.19E-04	0	0	0	0
38303	Corynebacterium pseudogenitalium	species	36	0.001425572	36	0.001425572	0	0	0	0
34023	Rhodocista	genus	0	0	1	3.96E-05	0	0	0	0
100371	uncultured Planctomycetales bacterium	species	22	8.71E-04	22	8.71E-04	2	7.92E-05	2	7.92E-05
459832	uncultured Roseospira sp.	species	1	3.96E-05	1	3.96E-05	1	3.96E-05	1	3.96E-05
52018	unclassified Actinobacteria	no rank	0	0	7	2.77E-04	0	0	0	0
90974	Acrocarpospora	genus	0	0	1	3.96E-05	0	0	0	0
1274	Dermacoccus nishinomiyaensis	species	4	1.58E-04	4	1.58E-04	0	0	0	0
1134868	Devosia sp. ECDN8_I	species	1	3.96E-05	1	3.96E-05	0	0	0	0
318421	uncultured Ferribacterium sp.	species	49	0.001940361	49	0.001940361	0	0	0	0
1083	Phaeospirillum molischianum	species	5	1.98E-04	5	1.98E-04	0	0	0	0
1206749	Nitrolancetus hollandicus	species	0	0	0	0	0	0	1	3.96E-05
655186	uncultured SUP05 cluster bacterium	species	3	1.19E-04	3	1.19E-04	0	0	0	0
1161342	Rhizobium sp. R19_Tikamgarh	species	8	3.17E-04	8	3.17E-04	0	0	0	0
499807	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
1214	Prochloron	genus	0	0	1	3.96E-05	0	0	0	0
206379	Nitrosomonadaceae	family	0	0	56	0.002217556	0	0	0	0
1186005	alpha proteobacterium ALI-LH31	species	1	3.96E-05	1	3.96E-05	0	0	0	0
85028	Tsukamurellaceae	family	0	0	6	2.38E-04	0	0	4	1.58E-04
309035	cyanobacterium endosymbiont of Rhopalodia gibba	species	3	1.19E-04	3	1.19E-04	0	0	0	0
448130	Ornithinicoccus sp. TUT1318	species	2	7.92E-05	2	7.92E-05	0	0	0	0
249168	uncultured Rickettsia sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
937496	Pseudomonas sp. BND-BHI1	species	1	3.96E-05	1	3.96E-05	0	0	0	0
200643	Bacteroidia	class	0	0	69	0.002732345	0	0	36	0.001425572
1140409	Pelomonas sp. CR2	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1090	Chlorobi	phylum	0	0	13	5.15E-04	0	0	0	0
217510	Fulvimarina	genus	0	0	7	2.77E-04	0	0	0	0
281274	uncultured Pelotomaculum sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
412055	environmental samples	no rank	0	0	4	1.58E-04	0	0	0	0
166953	Kaistia	genus	0	0	1	3.96E-05	0	0	0	0
742030	Salinisphaerales	order	0	0	7	2.77E-04	0	0	0	0
1170774	Corynebacterium sp. MIT 07-2012	species	2	7.92E-05	2	7.92E-05	0	0	0	0
655811	Anaerococcus vaginalis ATCC 51170	no rank	2	7.92E-05	2	7.92E-05	0	0	0	0
83778	Kineosporiaceae	family	0	0	44	0.001742365	0	0	2	7.92E-05
1211	uncultured cyanobacterium	species	4300	0.170276597	4300	0.170276597	1426	0.056468471	1426	0.056468471
1232139	Pseudomonas oleovorans/pseudoalcaligenes group	species subgroup	0	0	10	3.96E-04	0	0	0	0
65831	environmental samples	no rank	0	0	24	9.50E-04	0	0	0	0
316073	uncultured Skermanella sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
186830	unclassified Lactobacillales	no rank	0	0	20	7.92E-04	0	0	0	0
333	Pseudomonas chlororaphis subsp. chlororaphis	subspecies	0	0	1	3.96E-05	0	0	0	0
946435	Jeotgalicoccus sp. ATCC 8456	species	1	3.96E-05	1	3.96E-05	0	0	0	0
333297	Methylobacterium adhaesivum	species	2	7.92E-05	2	7.92E-05	0	0	0	0
935459	Pseudomonas sp. B288F	species	1	3.96E-05	1	3.96E-05	0	0	0	0
384764	uncultured Thermomicrobia bacterium	species	17	6.73E-04	17	6.73E-04	1	3.96E-05	1	3.96E-05
211439	environmental samples	no rank	0	0	15	5.94E-04	0	0	0	0
13076	Globicatella sanguinis	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1178790	Rhizobiales bacterium NHI-8	species	1	3.96E-05	1	3.96E-05	0	0	0	0
373538	uncultured Haliangium sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
85004	Bifidobacteriales	order	0	0	57	0.002257155	0	0	26	0.001029579
159270	uncultured Kingella sp.	species	12	4.75E-04	12	4.75E-04	0	0	0	0
135644	environmental samples	no rank	0	0	18	7.13E-04	0	0	0	0
13075	Globicatella	genus	0	0	1	3.96E-05	0	0	0	0
671232	Streptococcus anginosus group	species group	0	0	4	1.58E-04	0	0	1	3.96E-05
381092	environmental samples	no rank	0	0	14	5.54E-04	0	0	0	0
310701	uncultured Deinococci bacterium	species	6	2.38E-04	6	2.38E-04	0	0	0	0
101447	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
88	Leptothrix	genus	0	0	31	0.001227575	0	0	0	0
1209355	Acinetobacter sp. MDS7A	species	1	3.96E-05	1	3.96E-05	0	0	0	0
872	Desulfovibrio	genus	0	0	1	3.96E-05	0	0	0	0
1323	[Streptococcus] pleomorphus	species	2	7.92E-05	2	7.92E-05	0	0	0	0
397416	Pseudomonas sp. LBUM239	species	1	3.96E-05	1	3.96E-05	0	0	0	0
28073	Lyngbya	genus	0	0	6	2.38E-04	0	0	0	0
84993	Acidimicrobiales	order	0	0	7	2.77E-04	0	0	0	0
42447	Anaerobranca	genus	0	0	3	1.19E-04	0	0	0	0
1189	Stigonematales	order	0	0	39	0.001544369	1	3.96E-05	1	3.96E-05
428048	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
580370	Zetaproteobacteria	class	0	0	1	3.96E-05	0	0	0	0
47883	Pseudomonas synxantha	species	8	3.17E-04	8	3.17E-04	0	0	0	0
384	Rhizobium leguminosarum	species	1	3.96E-05	2	7.92E-05	1	3.96E-05	1	3.96E-05
102886	Streptococcus didelphis	species	9	3.56E-04	9	3.56E-04	7	2.77E-04	7	2.77E-04
487184	Pseudomonas xinjiangensis	species	3	1.19E-04	3	1.19E-04	0	0	0	0
204525	Roseomonas cervicalis	species	9	3.56E-04	9	3.56E-04	0	0	0	0
935	Thiomicrospira sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
615	Serratia marcescens	species	1	3.96E-05	1	3.96E-05	0	0	0	0
620	Shigella	genus	0	0	3	1.19E-04	0	0	0	0
97924	environmental samples	no rank	0	0	17	6.73E-04	0	0	0	0
549386	Microvirga guangxiensis	species	0	0	0	0	1	3.96E-05	1	3.96E-05
315405	Streptococcus gallolyticus	species	1	3.96E-05	1	3.96E-05	0	0	2	7.92E-05
220135	uncultured Pseudomonadaceae bacterium	species	354	0.01401812	354	0.01401812	0	0	0	0
35800	Nitrospina	genus	0	0	1	3.96E-05	0	0	0	0
86795	Marmoricola	genus	0	0	3	1.19E-04	0	0	0	0
82117	unclassified Alphaproteobacteria	no rank	0	0	28	0.001108778	0	0	0	0
88215	environmental samples	no rank	0	0	8	3.17E-04	0	0	0	0
489909	Nosocomiicoccus	genus	0	0	2	7.92E-05	0	0	0	0
338954	uncultured Paracraurococcus sp.	species	20	7.92E-04	20	7.92E-04	2	7.92E-05	2	7.92E-05
1179759	Bradyrhizobium sp. RITF14142	species	4	1.58E-04	4	1.58E-04	0	0	0	0
47420	Hydrogenophaga	genus	0	0	10	3.96E-04	0	0	0	0
230494	Reinekea	genus	0	0	1	3.96E-05	0	0	0	0
114847	uncultured Roseobacter sp.	species	6	2.38E-04	6	2.38E-04	0	0	0	0
189675	environmental samples	no rank	0	0	8	3.17E-04	0	0	0	0
332248	Truepera	genus	0	0	1	3.96E-05	0	0	0	0
963	Herbaspirillum	genus	0	0	1	3.96E-05	0	0	0	0
766	Rickettsiales	order	0	0	5	1.98E-04	0	0	0	0
28236	Petrotoga	genus	0	0	9	3.56E-04	0	0	0	0
186807	Peptococcaceae	family	0	0	13	5.15E-04	0	0	0	0
204432	Acidobacteriia	class	0	0	38	0.00150477	0	0	0	0
1160951	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
191	Azospirillum	genus	0	0	2	7.92E-05	0	0	0	0
186055	uncultured Desulfurella sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1060	Rhodobacter	genus	0	0	4	1.58E-04	0	0	0	0
1095560	Aurantimonas sp. B1.2	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1050990	Microbacterium sp. ANIOT07	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1048840	Leptolyngbya sp. CYN95	species	1	3.96E-05	1	3.96E-05	0	0	0	0
939651	gamma proteobacterium SCGC AAA007-N20	species	1	3.96E-05	1	3.96E-05	0	0	0	0
83494	unclassified Comamonadaceae	no rank	0	0	3	1.19E-04	0	0	0	0
330781	Prochlorales cyanobacterium EV-7	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1623	Lactobacillus ruminis	species	1	3.96E-05	1	3.96E-05	0	0	0	0
431758	Pseudomonas sp. KFC-12	species	1	3.96E-05	1	3.96E-05	0	0	0	0
356	Rhizobiales	order	0	0	1023	0.04050999	42	0.001663167	302	0.011958961
77353	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
227979	Jeotgalicoccus	genus	0	0	6	2.38E-04	0	0	0	0
222	Achromobacter	genus	0	0	4	1.58E-04	0	0	0	0
211434	uncultured Devosia sp.	species	8	3.17E-04	8	3.17E-04	0	0	0	0
41292	unclassified Rhizobiales (miscellaneous)	no rank	0	0	20	7.92E-04	1	3.96E-05	1	3.96E-05
379	Rhizobium	genus	0	0	161	0.006375473	0	0	2	7.92E-05
474984	uncultured Sphaerotilus sp.	species	28	0.001108778	28	0.001108778	0	0	0	0
265976	Serinicoccus	genus	0	0	5	1.98E-04	0	0	0	0
74261	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
64001	Nevskia	genus	0	0	2	7.92E-05	0	0	0	0
505728	Anabaena constricta LCR23	no rank	1	3.96E-05	1	3.96E-05	0	0	0	0
189677	environmental samples	no rank	0	0	7	2.77E-04	0	0	0	0
219686	Gemmatimonadales	order	0	0	6	2.38E-04	0	0	0	0
712645	Streptococcus sp. oral taxon C65	species	36	0.001425572	36	0.001425572	3	1.19E-04	3	1.19E-04
1124669	Pseudomonas sp. C1K	species	1	3.96E-05	1	3.96E-05	0	0	0	0
33988	Rickettsieae	tribe	0	0	1	3.96E-05	0	0	0	0
498723	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
349801	Pseudomonas sp. 3040	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1134568	Flavimonas sp. SDT1S20	species	1	3.96E-05	1	3.96E-05	0	0	0	0
279827	Phenylobacterium falsum	species	8	3.17E-04	8	3.17E-04	0	0	0	0
879968	uncultured Ilumatobacter sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
431059	Pelomonas puraquae	species	3	1.19E-04	3	1.19E-04	0	0	0	0
65048	Mitsuaria chitosanitabida	species	3	1.19E-04	3	1.19E-04	0	0	0	0
267212	Neisseria bacilliformis	species	1	3.96E-05	1	3.96E-05	0	0	0	0
306538	Flavobacteriaceae bacterium HC-2004	species	1	3.96E-05	1	3.96E-05	0	0	0	0
